person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cibil_score
25,57400,MORTGAGE,9.0,DEBTCONSOLIDATION,8475,6.99,0,0.15,N,2,800
22,57400,MORTGAGE,0.0,EDUCATION,10500,7.75,0,0.18,N,3,878
24,57431,MORTGAGE,8.0,PERSONAL,4000,6.76,0,0.07,N,3,831
22,60000,RENT,3.0,PERSONAL,7500,6.17,0,0.13,N,3,808
22,60000,RENT,1.0,VENTURE,7500,,0,0.13,N,4,764
23,57468,MORTGAGE,8.0,EDUCATION,14075,9.91,0,0.24,N,2,777
23,60000,RENT,8.0,VENTURE,7500,9.07,0,0.13,N,2,823
21,57500,MORTGAGE,6.0,VENTURE,4000,7.9,0,0.07,N,3,859
22,60000,RENT,6.0,EDUCATION,7500,11.34,0,0.13,Y,4,734
21,61000,RENT,3.0,EDUCATION,7500,10.39,0,0.12,N,2,771
26,64000,RENT,8.0,DEBTCONSOLIDATION,7500,9.83,0,0.12,N,3,776
25,57500,MORTGAGE,5.0,MEDICAL,12275,,0,0.21,Y,3,718
26,57500,MORTGAGE,2.0,DEBTCONSOLIDATION,7750,6.76,0,0.13,N,3,875
25,51500,OTHER,1.0,MEDICAL,13000,16.07,1,0.25,N,2,669
26,66000,RENT,2.0,EDUCATION,7500,6.62,0,0.11,N,2,864
25,67000,RENT,7.0,MEDICAL,7500,12.18,0,0.11,N,4,770
23,57504,MORTGAGE,1.0,DEBTCONSOLIDATION,9000,6.54,0,0.16,N,3,848
23,57504,MORTGAGE,7.0,PERSONAL,10000,8.59,0,0.17,N,2,800
26,57550,MORTGAGE,,DEBTCONSOLIDATION,3500,5.42,0,0.06,N,4,809
22,57564,MORTGAGE,6.0,MEDICAL,21000,11.48,0,0.36,N,3,796
22,67500,RENT,1.0,VENTURE,7500,9.76,0,0.11,N,2,781
24,68000,RENT,0.0,PERSONAL,7500,11.99,0,0.11,N,2,788
23,68000,RENT,1.0,EDUCATION,7500,11.49,0,0.11,N,3,771
24,57600,MORTGAGE,8.0,HOMEIMPROVEMENT,10500,6.62,0,0.18,N,3,817
26,57600,MORTGAGE,10.0,MEDICAL,1800,12.42,0,0.03,N,3,797
23,57600,MORTGAGE,,DEBTCONSOLIDATION,10000,6.03,0,0.17,N,4,845
22,57600,OWN,6.0,VENTURE,6500,7.49,0,0.11,N,3,831
22,57600,OWN,,EDUCATION,1500,5.99,0,0.03,N,3,826
23,51600,MORTGAGE,1.0,PERSONAL,4800,10.99,1,0.09,N,3,777
24,57600,MORTGAGE,,HOMEIMPROVEMENT,3300,5.42,0,0.06,N,4,817
23,62844,RENT,7.0,HOMEIMPROVEMENT,7500,11.97,1,0.12,N,4,738
22,57600,MORTGAGE,6.0,VENTURE,6000,10.74,0,0.1,N,3,798
24,57600,MORTGAGE,9.0,VENTURE,6500,,0,0.11,N,2,778
24,69996,RENT,5.0,VENTURE,7500,7.49,0,0.11,N,2,881
23,64000,RENT,0.0,HOMEIMPROVEMENT,7500,13.55,1,0.12,N,3,693
22,57600,MORTGAGE,1.0,PERSONAL,6000,10.0,0,0.1,N,2,757
22,57600,MORTGAGE,2.0,DEBTCONSOLIDATION,4000,,0,0.07,Y,2,730
23,57600,MORTGAGE,6.0,DEBTCONSOLIDATION,4000,5.42,0,0.07,N,2,833
23,57600,MORTGAGE,7.0,PERSONAL,5000,5.79,0,0.09,N,3,870
21,72000,RENT,1.0,EDUCATION,7500,13.22,0,0.1,N,3,735
23,57600,MORTGAGE,7.0,DEBTCONSOLIDATION,4000,,0,0.07,N,3,817
22,72000,RENT,3.0,EDUCATION,7500,11.41,0,0.1,N,3,737
23,75000,RENT,8.0,EDUCATION,7500,13.48,0,0.1,Y,3,708
23,75000,RENT,4.0,EDUCATION,7500,11.83,0,0.1,N,2,758
25,57600,MORTGAGE,4.0,PERSONAL,7000,7.88,0,0.12,N,3,871
23,57600,MORTGAGE,7.0,EDUCATION,10000,13.11,0,0.17,N,3,734
25,58650,RENT,5.0,MEDICAL,7500,15.37,1,0.11,N,4,667
24,79992,RENT,0.0,DEBTCONSOLIDATION,7500,10.71,0,0.09,N,4,754
23,57600,MORTGAGE,0.0,VENTURE,1000,,0,0.02,N,2,763
23,57664,MORTGAGE,4.0,EDUCATION,10000,6.62,0,0.17,N,4,891
25,74004,RENT,2.0,DEBTCONSOLIDATION,7500,12.61,1,0.1,Y,4,679
23,57700,MORTGAGE,7.0,PERSONAL,3500,10.65,0,0.06,N,4,753
21,57700,MORTGAGE,5.0,VENTURE,13500,9.91,0,0.23,N,2,788
25,57700,MORTGAGE,9.0,HOMEIMPROVEMENT,9000,,0,0.16,N,3,883
22,76500,RENT,0.0,HOMEIMPROVEMENT,7500,13.24,1,0.1,Y,4,674
23,57738,MORTGAGE,7.0,EDUCATION,7000,7.14,0,0.12,N,4,827
23,57744,MORTGAGE,7.0,PERSONAL,2500,10.37,0,0.04,N,2,761
23,87000,RENT,1.0,DEBTCONSOLIDATION,7500,10.33,0,0.09,N,2,751
23,90000,RENT,5.0,VENTURE,7500,15.58,0,0.08,Y,3,692
22,66300,RENT,3.0,MEDICAL,7500,14.96,1,0.1,N,2,663
23,90000,RENT,7.0,EDUCATION,7500,11.03,0,0.08,N,4,721
23,57850,MORTGAGE,8.0,EDUCATION,4000,10.99,0,0.07,N,2,780
22,57860,MORTGAGE,1.0,EDUCATION,20000,11.41,0,0.35,N,3,722
22,57900,MORTGAGE,3.0,EDUCATION,4850,8.49,0,0.08,N,2,847
24,79500,RENT,2.0,VENTURE,7500,16.89,1,0.09,N,4,669
22,57996,MORTGAGE,4.0,VENTURE,21250,6.91,0,0.37,N,4,837
24,100300,RENT,3.0,MEDICAL,7500,11.49,0,0.07,N,4,753
23,57996,MORTGAGE,5.0,EDUCATION,8800,7.51,0,0.15,N,2,878
23,115275,RENT,7.0,DEBTCONSOLIDATION,7500,11.28,0,0.07,Y,4,723
26,116600,RENT,2.0,HOMEIMPROVEMENT,7500,11.59,0,0.06,Y,3,724
23,116700,RENT,2.0,EDUCATION,7500,,0,0.06,N,4,700
22,57996,MORTGAGE,2.0,VENTURE,2500,12.53,0,0.04,N,3,756
26,108000,RENT,2.0,DEBTCONSOLIDATION,7500,16.77,1,0.07,Y,3,680
24,57996,MORTGAGE,5.0,HOMEIMPROVEMENT,2400,11.89,0,0.04,N,4,761
25,125000,RENT,3.0,HOMEIMPROVEMENT,7500,12.69,0,0.06,N,4,791
26,51996,MORTGAGE,2.0,MEDICAL,6500,15.68,1,0.13,N,4,604
23,57996,MORTGAGE,7.0,DEBTCONSOLIDATION,7200,,0,0.12,N,2,849
26,230000,RENT,0.0,EDUCATION,7500,8.0,0,0.03,N,2,841
26,58000,MORTGAGE,5.0,MEDICAL,31300,11.71,0,0.54,N,3,787
26,50000,RENT,3.0,EDUCATION,7525,11.49,0,0.15,N,2,761
24,20400,RENT,3.0,VENTURE,7550,14.79,1,0.37,N,4,738
25,58000,MORTGAGE,7.0,DEBTCONSOLIDATION,7200,11.71,0,0.12,N,3,767
24,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,15700,7.9,0,0.27,N,3,865
24,58000,MORTGAGE,3.0,EDUCATION,11000,16.77,0,0.19,N,4,659
22,70000,RENT,4.0,VENTURE,7550,7.51,0,0.11,N,2,878
26,56950,RENT,10.0,MEDICAL,7550,9.99,1,0.11,N,3,779
24,58000,MORTGAGE,3.0,PERSONAL,15000,,0,0.26,N,4,693
25,54000,RENT,7.0,HOMEIMPROVEMENT,7575,6.99,0,0.14,N,4,816
22,58000,OWN,6.0,MEDICAL,20000,11.99,0,0.34,N,4,753
26,58000,MORTGAGE,0.0,VENTURE,11600,11.99,0,0.2,N,3,756
22,52000,MORTGAGE,6.0,DEBTCONSOLIDATION,14825,15.62,1,0.29,N,3,690
25,41412,RENT,,MEDICAL,7600,11.12,0,0.18,N,3,780
25,39000,RENT,3.0,MEDICAL,7600,12.84,1,0.19,N,3,738
22,49000,RENT,0.0,EDUCATION,7600,15.62,1,0.16,N,4,683
25,60000,RENT,1.0,HOMEIMPROVEMENT,7600,12.21,0,0.13,N,4,755
26,67000,RENT,2.0,VENTURE,7600,10.0,0,0.11,N,4,799
24,58000,MORTGAGE,5.0,DEBTCONSOLIDATION,7000,6.99,0,0.12,N,4,844
25,61680,RENT,1.0,VENTURE,7600,13.23,1,0.12,N,4,733
26,58000,MORTGAGE,5.0,PERSONAL,10000,,0,0.17,N,4,843
24,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,6000,5.42,0,0.1,N,4,814
24,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,3000,5.42,0,0.05,N,4,877
21,58000,MORTGAGE,3.0,EDUCATION,4500,6.92,0,0.08,N,4,869
24,76554,RENT,8.0,HOMEIMPROVEMENT,7600,12.61,0,0.1,N,2,699
23,57000,RENT,5.0,VENTURE,7650,11.71,0,0.13,N,4,786
26,58000,MORTGAGE,2.0,PERSONAL,3000,6.92,0,0.05,N,4,831
25,65000,RENT,6.0,PERSONAL,7675,15.33,0,0.12,Y,3,652
22,23400,RENT,,EDUCATION,7700,5.99,1,0.33,N,2,802
24,52000,MORTGAGE,8.0,EDUCATION,5000,15.28,1,0.1,N,4,671
25,24000,RENT,6.0,PERSONAL,7700,8.9,1,0.32,N,3,885
24,58000,MORTGAGE,8.0,EDUCATION,8000,13.43,0,0.14,N,4,709
22,58000,MORTGAGE,1.0,VENTURE,4000,7.29,0,0.07,N,3,850
23,29772,RENT,3.0,PERSONAL,7700,16.77,1,0.26,Y,4,652
22,58000,OWN,6.0,EDUCATION,10000,14.83,0,0.17,N,2,661
22,58000,MORTGAGE,4.0,MEDICAL,11050,6.54,0,0.19,N,4,892
25,58000,MORTGAGE,9.0,MEDICAL,8500,7.14,0,0.15,N,3,847
24,96408,RENT,1.0,EDUCATION,7700,12.53,0,0.08,Y,4,716
22,19680,RENT,2.0,EDUCATION,7750,14.83,1,0.39,Y,3,656
22,23000,RENT,2.0,EDUCATION,7750,,1,0.34,Y,4,712
24,24000,RENT,0.0,HOMEIMPROVEMENT,7750,17.27,1,0.32,N,3,651
23,58000,MORTGAGE,8.0,VENTURE,8000,13.61,0,0.14,Y,3,703
26,24000,RENT,1.0,DEBTCONSOLIDATION,7750,14.35,1,0.32,N,3,709
23,58000,OWN,4.0,MEDICAL,6400,13.48,0,0.11,Y,3,738
21,26000,RENT,2.0,MEDICAL,7750,16.7,1,0.3,Y,2,623
25,58000,MORTGAGE,8.0,HOMEIMPROVEMENT,17500,13.11,0,0.3,Y,4,716
21,26000,RENT,4.0,EDUCATION,7750,13.16,0,0.3,Y,3,705
23,58000,OWN,4.0,MEDICAL,15000,10.25,0,0.26,N,3,768
26,58000,MORTGAGE,10.0,VENTURE,5000,10.62,0,0.09,N,2,754
23,58000,MORTGAGE,3.0,DEBTCONSOLIDATION,5000,7.14,0,0.09,N,2,895
26,29760,RENT,6.0,MEDICAL,7750,9.62,0,0.26,N,4,759
24,30000,RENT,6.0,EDUCATION,7750,,0,0.26,Y,2,608
24,33000,RENT,2.0,VENTURE,7750,,1,0.23,N,2,470
23,29000,RENT,6.0,MEDICAL,7750,14.59,1,0.27,Y,3,673
23,58000,MORTGAGE,0.0,EDUCATION,9600,7.51,0,0.17,N,3,803
25,58000,MORTGAGE,9.0,MEDICAL,10400,12.18,0,0.18,N,2,773
22,52000,MORTGAGE,6.0,VENTURE,6000,,1,0.12,Y,3,684
23,52000,MORTGAGE,7.0,PERSONAL,5000,11.48,1,0.1,N,2,752
22,48000,RENT,1.0,PERSONAL,7750,7.74,0,0.16,N,2,867
25,49000,RENT,2.0,MEDICAL,7750,9.63,0,0.16,N,4,900
25,100000,RENT,9.0,PERSONAL,7750,9.99,1,0.08,N,4,789
24,58000,MORTGAGE,6.0,DEBTCONSOLIDATION,2200,7.4,0,0.04,N,3,847
22,33000,RENT,5.0,DEBTCONSOLIDATION,7800,10.99,0,0.24,N,3,784
24,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,3500,7.68,0,0.06,N,2,894
23,33000,RENT,0.0,PERSONAL,7800,10.95,1,0.24,N,2,793
24,33600,RENT,1.0,PERSONAL,7800,16.49,1,0.23,N,4,674
25,58000,MORTGAGE,4.0,MEDICAL,17000,10.95,0,0.29,N,4,789
22,58000,OWN,5.0,EDUCATION,4500,13.16,0,0.08,N,2,712
21,34000,RENT,5.0,DEBTCONSOLIDATION,7800,13.79,1,0.23,N,2,703
26,36000,RENT,3.0,VENTURE,7800,14.27,0,0.22,N,2,745
23,58000,OTHER,0.0,VENTURE,16000,12.21,0,0.28,N,4,763
22,58000,OTHER,3.0,DEBTCONSOLIDATION,15000,13.79,0,0.26,Y,4,712
26,38000,RENT,6.0,VENTURE,7800,12.53,0,0.21,N,4,776
26,58000,MORTGAGE,5.0,MEDICAL,12000,13.16,0,0.21,Y,4,705
24,40000,RENT,1.0,MEDICAL,7800,,0,0.2,N,2,816
25,58000,MORTGAGE,2.0,PERSONAL,2750,12.86,0,0.05,Y,4,685
25,58000,MORTGAGE,5.0,HOMEIMPROVEMENT,10000,13.24,0,0.17,N,4,689
22,52000,MORTGAGE,6.0,EDUCATION,10000,13.87,1,0.19,Y,2,698
25,43000,RENT,2.0,VENTURE,7800,7.14,0,0.18,N,3,898
25,58000,MORTGAGE,5.0,EDUCATION,3150,6.17,0,0.05,N,4,880
26,43000,RENT,5.0,MEDICAL,7800,7.88,0,0.18,N,2,801
23,43955,RENT,7.0,EDUCATION,7800,15.62,0,0.18,N,3,662
23,45000,RENT,0.0,DEBTCONSOLIDATION,7800,12.69,0,0.17,N,4,751
24,45000,RENT,3.0,PERSONAL,7800,7.51,0,0.17,N,3,851
24,54000,RENT,2.0,DEBTCONSOLIDATION,7800,7.9,0,0.14,N,4,891
26,58125,MORTGAGE,10.0,VENTURE,6000,10.25,0,0.1,N,2,792
24,49000,RENT,2.0,VENTURE,7800,15.62,1,0.16,N,2,675
25,59000,RENT,2.0,VENTURE,7800,12.21,0,0.13,N,2,771
22,60000,RENT,6.0,VENTURE,7800,15.21,0,0.13,N,4,696
22,58200,MORTGAGE,1.0,EDUCATION,10000,12.53,0,0.17,N,2,742
23,58200,MORTGAGE,2.0,DEBTCONSOLIDATION,13000,,0,0.22,N,2,752
23,59004,RENT,1.0,DEBTCONSOLIDATION,7800,15.99,1,0.13,Y,3,684
26,78000,RENT,6.0,VENTURE,7800,16.77,0,0.1,N,3,661
23,80000,RENT,2.0,VENTURE,7800,9.99,0,0.1,N,2,773
26,85757,RENT,0.0,MEDICAL,7800,11.83,0,0.09,N,3,754
21,100000,RENT,1.0,DEBTCONSOLIDATION,7800,7.88,0,0.08,N,2,883
24,26000,RENT,3.0,MEDICAL,7850,9.96,0,0.3,N,2,788
22,32000,RENT,0.0,PERSONAL,7875,14.91,1,0.25,N,2,688
23,58500,MORTGAGE,6.0,MEDICAL,4000,8.0,0,0.07,N,2,812
25,58560,MORTGAGE,9.0,DEBTCONSOLIDATION,5000,10.59,0,0.09,N,4,790
23,58560,MORTGAGE,7.0,MEDICAL,8000,12.21,0,0.14,N,3,794
23,58600,MORTGAGE,6.0,PERSONAL,7800,7.9,0,0.13,N,4,811
22,28000,RENT,7.0,VENTURE,7900,9.99,0,0.28,N,2,762
22,58608,MORTGAGE,6.0,EDUCATION,12000,6.03,0,0.2,N,4,873
22,52650,MORTGAGE,1.0,DEBTCONSOLIDATION,19200,17.26,1,0.36,N,4,546
23,30000,RENT,4.0,DEBTCONSOLIDATION,7925,15.27,0,0.26,Y,4,739
26,52704,MORTGAGE,8.0,HOMEIMPROVEMENT,3000,10.95,1,0.06,N,4,765
25,58750,MORTGAGE,6.0,HOMEIMPROVEMENT,6000,15.33,0,0.1,Y,3,694
21,50700,RENT,5.0,VENTURE,7950,10.99,0,0.16,N,3,784
22,58800,MORTGAGE,6.0,EDUCATION,5100,10.99,0,0.09,N,4,752
22,14400,RENT,3.0,HOMEIMPROVEMENT,8000,9.99,1,0.56,N,4,754
21,15500,RENT,3.0,HOMEIMPROVEMENT,8000,7.51,1,0.52,N,4,889
24,16000,RENT,0.0,HOMEIMPROVEMENT,8000,13.57,1,0.5,N,2,710
21,58800,MORTGAGE,5.0,EDUCATION,25000,14.09,0,0.43,N,2,656
22,19200,RENT,4.0,HOMEIMPROVEMENT,8000,16.29,1,0.42,Y,3,659
22,58896,MORTGAGE,6.0,PERSONAL,9500,6.76,0,0.16,N,3,833
24,19200,RENT,1.0,HOMEIMPROVEMENT,8000,13.61,1,0.42,Y,3,702
26,58900,MORTGAGE,8.0,PERSONAL,6400,8.63,0,0.11,N,3,871
22,19800,RENT,4.0,MEDICAL,8000,,1,0.4,N,4,830
21,58951,MORTGAGE,5.0,MEDICAL,3000,7.51,0,0.05,N,4,874
24,20000,RENT,5.0,EDUCATION,8000,10.99,1,0.4,N,4,794
21,20000,RENT,4.0,MEDICAL,8000,12.21,1,0.4,N,4,756
22,59000,MORTGAGE,5.0,MEDICAL,6000,,0,0.1,N,2,865
26,59000,MORTGAGE,9.0,PERSONAL,6000,7.51,0,0.1,N,4,869
24,20000,RENT,0.0,MEDICAL,8000,12.41,1,0.4,Y,4,740
23,59000,MORTGAGE,7.0,PERSONAL,3600,7.51,0,0.06,N,2,862
23,53000,MORTGAGE,6.0,DEBTCONSOLIDATION,6000,10.65,1,0.11,N,3,781
25,59000,MORTGAGE,5.0,HOMEIMPROVEMENT,6000,6.99,0,0.1,N,3,819
22,59000,MORTGAGE,6.0,EDUCATION,10000,10.99,0,0.17,N,4,783
22,21000,RENT,7.0,EDUCATION,8000,16.77,1,0.38,Y,2,699
23,59000,MORTGAGE,5.0,EDUCATION,13000,5.42,0,0.22,N,4,879
23,59000,MORTGAGE,7.0,VENTURE,2000,5.42,0,0.03,N,2,824
26,59000,MORTGAGE,,VENTURE,7800,6.99,0,0.13,N,2,811
22,59000,MORTGAGE,1.0,MEDICAL,15000,5.99,0,0.25,N,3,870
25,53000,MORTGAGE,9.0,MEDICAL,10625,,1,0.2,N,4,838
22,59000,MORTGAGE,6.0,DEBTCONSOLIDATION,6400,,0,0.11,N,4,816
22,21600,RENT,3.0,MEDICAL,8000,11.49,1,0.37,N,3,794
24,53000,MORTGAGE,6.0,MEDICAL,5000,15.62,1,0.09,N,4,660
23,59000,MORTGAGE,7.0,EDUCATION,9000,8.49,0,0.15,N,3,869
21,53000,MORTGAGE,4.0,PERSONAL,14400,7.49,1,0.27,N,2,822
25,21996,RENT,3.0,HOMEIMPROVEMENT,8000,13.98,1,0.36,Y,2,726
24,22100,RENT,4.0,EDUCATION,8000,13.23,1,0.36,N,2,745
22,59000,MORTGAGE,1.0,EDUCATION,13375,6.92,0,0.23,N,4,869
22,53000,MORTGAGE,6.0,EDUCATION,25000,13.8,1,0.47,N,3,737
24,23000,RENT,0.0,HOMEIMPROVEMENT,8000,13.49,1,0.35,N,4,701
25,23000,RENT,,HOMEIMPROVEMENT,8000,14.46,1,0.35,Y,2,671
23,23148,RENT,0.0,DEBTCONSOLIDATION,8000,,1,0.35,N,4,769
22,23400,RENT,2.0,MEDICAL,8000,8.59,1,0.34,N,2,888
22,59000,MORTGAGE,4.0,EDUCATION,20000,6.91,0,0.34,N,4,878
22,24000,RENT,0.0,EDUCATION,8000,,1,0.33,N,2,892
24,59000,MORTGAGE,5.0,PERSONAL,8000,6.54,0,0.14,N,4,871
25,59000,OWN,6.0,HOMEIMPROVEMENT,5000,6.17,0,0.08,N,2,836
23,24000,RENT,7.0,PERSONAL,8000,7.29,1,0.33,N,2,848
21,59000,MORTGAGE,5.0,PERSONAL,5600,11.49,0,0.09,N,4,782
25,59000,MORTGAGE,7.0,EDUCATION,25000,10.62,0,0.42,N,3,771
26,59000,MORTGAGE,4.0,EDUCATION,3500,10.99,0,0.06,N,2,799
26,25000,RENT,1.0,MEDICAL,8000,11.71,1,0.32,N,4,796
25,25000,RENT,1.0,HOMEIMPROVEMENT,8000,12.42,1,0.32,N,3,754
22,25000,RENT,4.0,VENTURE,8000,10.74,1,0.32,N,4,788
23,59000,MORTGAGE,0.0,EDUCATION,21600,11.89,0,0.37,N,2,767
23,25000,RENT,6.0,PERSONAL,8000,13.61,1,0.32,Y,4,737
22,25000,RENT,6.0,EDUCATION,8000,11.36,1,0.32,N,2,786
26,59000,MORTGAGE,7.0,HOMEIMPROVEMENT,500,9.76,0,0.01,N,2,779
25,59000,MORTGAGE,6.0,MEDICAL,5100,8.32,0,0.09,N,3,894
23,59004,OWN,3.0,VENTURE,4000,6.99,0,0.07,N,3,863
23,25200,RENT,1.0,DEBTCONSOLIDATION,8000,12.73,1,0.32,N,4,709
26,59020,MORTGAGE,10.0,PERSONAL,7000,10.0,0,0.12,N,2,764
22,26000,RENT,0.0,EDUCATION,8000,11.99,1,0.31,N,4,791
25,26000,RENT,4.0,MEDICAL,8000,12.87,1,0.31,N,4,747
24,27000,RENT,3.0,VENTURE,8000,8.9,0,0.3,N,4,843
26,27000,RENT,0.0,VENTURE,8000,11.11,0,0.3,N,4,767
21,27024,RENT,4.0,EDUCATION,8000,8.49,0,0.3,N,3,886
23,27996,RENT,0.0,HOMEIMPROVEMENT,8000,17.58,1,0.29,Y,4,682
24,59393,MORTGAGE,4.0,DEBTCONSOLIDATION,2400,12.69,0,0.04,N,4,765
25,59400,MORTGAGE,9.0,EDUCATION,18500,12.73,0,0.31,N,2,737
25,59436,MORTGAGE,1.0,DEBTCONSOLIDATION,7500,6.76,0,0.13,N,3,834
25,28000,RENT,3.0,DEBTCONSOLIDATION,8000,14.65,0,0.29,Y,4,733
26,59500,MORTGAGE,9.0,VENTURE,12000,6.62,0,0.2,N,3,827
24,59500,MORTGAGE,0.0,EDUCATION,4200,10.59,0,0.07,N,2,751
26,59500,MORTGAGE,8.0,PERSONAL,5100,10.37,0,0.09,N,4,779
21,28000,RENT,0.0,DEBTCONSOLIDATION,8000,7.51,0,0.29,N,4,812
21,28000,RENT,3.0,EDUCATION,8000,10.99,1,0.29,N,2,790
23,28000,RENT,8.0,DEBTCONSOLIDATION,8000,7.74,0,0.29,N,4,879
24,28000,RENT,9.0,DEBTCONSOLIDATION,8000,12.84,0,0.29,N,4,704
22,59600,MORTGAGE,6.0,PERSONAL,6000,5.42,0,0.1,N,3,891
25,59650,MORTGAGE,9.0,PERSONAL,10000,13.61,0,0.17,Y,2,738
24,28590,RENT,7.0,MEDICAL,8000,15.65,0,0.28,Y,2,694
26,59700,MORTGAGE,5.0,VENTURE,15000,10.99,0,0.25,N,4,769
26,59760,MORTGAGE,,HOMEIMPROVEMENT,6000,9.99,0,0.1,N,2,773
22,53774,MORTGAGE,6.0,DEBTCONSOLIDATION,8600,19.42,1,0.16,N,2,626
22,28800,RENT,6.0,EDUCATION,8000,11.49,0,0.28,N,2,779
25,59796,MORTGAGE,4.0,HOMEIMPROVEMENT,7000,9.63,0,0.12,N,2,794
23,59800,MORTGAGE,7.0,VENTURE,15000,15.96,0,0.25,Y,3,726
22,28800,RENT,0.0,MEDICAL,8000,13.72,0,0.28,Y,2,725
26,53826,MORTGAGE,10.0,VENTURE,8500,14.79,1,0.16,N,3,706
24,28800,RENT,5.0,MEDICAL,8000,,0,0.28,N,2,841
23,59928,OWN,7.0,EDUCATION,18000,6.91,0,0.3,N,3,846
23,53950,MORTGAGE,8.0,EDUCATION,15000,16.63,1,0.28,Y,2,637
22,59959,MORTGAGE,4.0,EDUCATION,6000,,0,0.1,N,3,754
26,28800,RENT,5.0,EDUCATION,8000,,0,0.28,Y,3,672
21,28800,RENT,5.0,MEDICAL,8000,9.88,0,0.28,N,2,777
23,30000,RENT,2.0,EDUCATION,8000,12.42,0,0.27,N,2,783
26,30000,RENT,0.0,EDUCATION,8000,9.91,1,0.27,N,2,764
24,30000,RENT,3.0,MEDICAL,8000,,0,0.27,Y,2,631
23,30000,RENT,0.0,MEDICAL,8000,13.49,0,0.27,Y,2,725
22,30000,RENT,6.0,MEDICAL,8000,5.42,0,0.27,N,4,847
26,54000,MORTGAGE,10.0,HOMEIMPROVEMENT,3600,12.69,1,0.07,N,4,780
26,30000,RENT,5.0,PERSONAL,8000,12.99,0,0.27,N,2,718
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,11.71,0,0.17,N,4,758
22,30000,RENT,,VENTURE,8000,,1,0.27,N,3,628
26,60000,MORTGAGE,9.0,PERSONAL,7200,13.49,0,0.12,N,2,738
25,30000,RENT,6.0,DEBTCONSOLIDATION,8000,10.74,0,0.27,N,3,753
26,30000,RENT,1.0,MEDICAL,8000,10.0,0,0.27,N,3,752
24,30000,RENT,8.0,PERSONAL,8000,9.25,0,0.27,N,2,778
26,30000,RENT,3.0,EDUCATION,8000,12.61,0,0.27,Y,4,710
24,60000,MORTGAGE,8.0,PERSONAL,18000,7.9,0,0.3,N,3,896
23,60000,MORTGAGE,7.0,EDUCATION,25850,7.9,0,0.43,N,4,857
24,30000,RENT,7.0,MEDICAL,8000,13.61,0,0.27,Y,3,710
26,30000,RENT,4.0,MEDICAL,8000,13.98,0,0.27,N,2,726
22,60000,MORTGAGE,,EDUCATION,12000,7.51,0,0.2,N,3,896
24,30000,RENT,5.0,VENTURE,8000,14.26,0,0.27,Y,2,720
22,30000,RENT,3.0,VENTURE,8000,12.53,0,0.27,N,2,788
25,30000,RENT,5.0,PERSONAL,8000,12.87,0,0.27,N,4,730
23,30000,RENT,4.0,MEDICAL,8000,12.18,0,0.27,N,2,787
25,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,1200,13.49,0,0.02,N,4,745
24,60000,MORTGAGE,8.0,EDUCATION,10000,6.03,0,0.17,N,3,865
23,60000,MORTGAGE,7.0,EDUCATION,10000,6.03,0,0.17,N,3,890
22,30000,RENT,0.0,PERSONAL,8000,9.32,0,0.27,N,4,835
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,21000,11.71,0,0.35,N,4,760
21,30000,RENT,5.0,EDUCATION,8000,,0,0.27,N,2,796
23,30188,RENT,3.0,PERSONAL,8000,14.65,0,0.27,N,2,717
22,30996,RENT,2.0,DEBTCONSOLIDATION,8000,11.49,0,0.26,N,2,750
23,60000,MORTGAGE,3.0,PERSONAL,12000,15.27,0,0.2,Y,4,734
26,60000,MORTGAGE,2.0,MEDICAL,18000,13.49,0,0.3,N,4,734
26,31000,RENT,5.0,HOMEIMPROVEMENT,8000,14.27,1,0.26,Y,3,730
26,60000,MORTGAGE,10.0,VENTURE,20000,12.69,0,0.33,N,2,777
24,31200,RENT,7.0,MEDICAL,8000,11.49,0,0.26,N,2,788
23,31200,RENT,6.0,VENTURE,8000,11.49,0,0.26,N,4,750
25,31416,RENT,5.0,PERSONAL,8000,12.61,0,0.25,Y,4,724
23,54000,MORTGAGE,7.0,EDUCATION,21200,12.42,1,0.39,N,2,792
26,60000,MORTGAGE,8.0,HOMEIMPROVEMENT,12000,10.65,0,0.2,N,2,787
23,60000,OWN,5.0,EDUCATION,16000,14.27,0,0.27,Y,4,719
25,32000,RENT,2.0,DEBTCONSOLIDATION,8000,10.62,0,0.25,N,3,752
24,60000,MORTGAGE,7.0,MEDICAL,20000,7.9,0,0.33,N,4,862
22,32400,RENT,6.0,EDUCATION,8000,7.9,0,0.25,N,2,850
23,33000,RENT,4.0,EDUCATION,8000,,0,0.24,Y,4,701
26,60000,MORTGAGE,,EDUCATION,10000,6.03,0,0.17,N,4,881
24,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,6300,14.65,1,0.12,Y,2,743
22,33996,RENT,1.0,DEBTCONSOLIDATION,8000,10.51,1,0.24,N,3,759
22,34000,RENT,2.0,DEBTCONSOLIDATION,8000,9.91,0,0.24,N,4,754
